"﻿""symbol-id""",category-id,grammar,rated,tags,symbol-en,category-en,category-vi,symbol-vi,is-representative
2481,69,Noun,0,clothes,scarf,Clothes General,Quần áo,khăn quàng cổ,0
2482,26,Noun,0,,scary,People Descriptive,Đặc điểm người,đáng sợ,0
2483,95,Noun,0,class school,school,Building School,Trường học,trường học,0
2484,95,Noun,0,class school,school_1,Building School,Trường học,trường học 1,0
2485,67,Noun,0,class school,school_bag,Clothes Accessories,Phụ kiện quần áo,cặp học sinh,0
2486,58,Noun,0,class school,science,Work and School Subjects,Môn học,khoa học,1
2487,83,Noun,0,class school,science_class,Work and School Timetable,Thời khóa biểu,lớp học khoa học,0
2488,95,Noun,0,class school,science_room,Building School,Trường học,phòng thí nghiệm khoa học,0
2489,35,Noun,0,grooming,scissors,Healthcare Grooming items,Đồ vệ sinh cá nhân,cái kéo,0
2490,63,Noun,0,cooking,scoop,Food Kitchen items,Nhà bếp,cái muôi múc kem / xẻng nhỏ,0
2491,60,Verb,0,,"scoop_,_to",Food Kitchen actions,Nấu ăn,múc / xúc,0
2492,78,Verb,0,,"score_goal_,_to",Sport,Thể thao,ghi bàn,0
2493,24,Noun,0,DIY tools workshop,screw,Tools Workshop,Dụng cụ xưởng,đinh vít,0
2494,24,Noun,0,DIY tools workshop,screwdriver,Tools Workshop,Dụng cụ xưởng,tua-vít,0
2495,30,Noun,0,home house,scrubbing_brush,Building Contents,Đồ đạc,bàn chải cọ rửa,0
2496,13,Noun,0,animal bird,seagull,Animal Birds,Chim,chim hải âu,0
2497,38,Noun,0,animal fish,seahorse,Animal Fish and Marine mammals,Động vật biển,cá ngựa,0
2498,38,Noun,0,animal mammal wild zoo,seal,Animal Fish and Marine mammals,Động vật biển,con hải cẩu,0
2499,41,Noun,0,transport travel vehicle,seat_belt,Transport Road,Đường bộ,dây an toàn xe,0
2500,82,Noun,0,calendar diary time,second,Descriptive Time,Thời gian,thứ hai / giây,0
2501,100,Noun,0,,second_3,Descriptive Position,Vị trí,giây 3,0
2502,61,Noun,0,job people profession work,secretary_1a,People Profession,Nghề nghiệp,thư ký 1a,0
2503,61,Noun,0,job people profession work,secretary_1b,People Profession,Nghề nghiệp,thư ký 1b,0
2504,61,Noun,0,job people profession work,secretary_2a,People Profession,Nghề nghiệp,thư ký 2a,0
2505,61,Noun,0,job people profession work,secretary_2b,People Profession,Nghề nghiệp,thư ký 2b,0
2506,73,Noun,0,equipment playground,see_saw,Leisure Playground,Sân chơi,trò bập bênh,0
2507,10,Noun,0,gardening plant,seedling,Plants and Trees,Cây cối,cây mầm,0
2508,10,Noun,0,gardening plant,seeds,Plants and Trees,Cây cối,các hạt giống,0
2509,87,Noun,0,clinic health hospital medical,seizure,Healthcare Medical conditions,Tình trạng,co giật,0
2510,18,Noun,0,body,senses,Healthcare Body parts,Cơ thể,các giác quan,1
2511,95,Noun,0,class school,sensory_room,Building School,Trường học,phòng đa giác quan,0
2512,3,Noun,0,communication,sensory_tube,Communication Aid,bảng giao tiếp,ống cảm giác,0
2513,7,Noun,0,emotion expression face feeling people woman,serene_lady,People Feelings,Cảm xúc,người phụ nữ thanh thản,0
2514,7,Noun,0,emotion expression face feeling people,serene_man,People Feelings,Cảm xúc,người đàn ông thanh thản,0
2515,60,Verb,0,cooking,"serve_,_to",Food Kitchen actions,Nấu ăn,phục vụ,0
2516,2,Noun,0,,serviette,Food Feeding and eating,Ăn uống,khăn ăn ăn uống,0
2517,99,VerbComplex,0,action,"set_the_table_,_to",Building Household tasks,Việc nhà,bày bàn ăn,0
2518,60,VerbComplex,0,cooking,"set_timer_,_to",Food Kitchen actions,Nấu ăn,cài đặt hẹn giờ,0
2519,66,Noun,0,,settee_1,Building Furniture,Nội thất,ghế sô-pha dài 1,0
2520,66,Noun,0,,settee_2,Building Furniture,Nội thất,ghế sô-pha dài 2,0
2521,75,Noun,0,,seven,Number,Số,số bảy,0
2522,75,Noun,0,,seven_dots,Number,Số,bảy chấm,0
2523,75,Noun,0,,seventeen,Number,Số,số mười bảy,0
2524,75,Noun,0,,seventy,Number,Số,số bảy mươi,0
2525,76,Noun,0,amount percent,seventy_five_percent,Descriptive Quantity,Số lượng,bảy mươi lăm phần trăm,0
2526,76,Noun,0,abstract adjective position,shallow,Descriptive Quantity,Số lượng,nông / cạn,0
2527,35,Noun,0,grooming,shampoo,Healthcare Grooming items,Đồ vệ sinh cá nhân,dầu gội đầu,0
2528,11,VerbComplex,0,action animal,"shampoo_animal_,_to",Animal Activity Grooming,Chăm sóc động vật,tắm dầu gội cho thú cưng,0
2529,98,VerbComplex,0,grooming,"shampoo_hair_,_to",Healthcare Grooming activities,Vệ sinh cá nhân,gội đầu,0
2530,29,Noun,0,play toys,shape_puzzle,Leisure Toys,Đồ chơi giải trí,trò chơi xếp hình khối,0
2531,49,Noun,0,,shapes,Descriptive Shape,Hình dạng,các hình khối,0
2532,29,Noun,0,play toys,shapesorter,Leisure Toys,Đồ chơi giải trí,hộp thả hình khối,0
2533,49,Noun,0,abstract adjective,sharp,Descriptive Shape,Hình dạng,sắc nhọn,0
2534,98,Verb,0,electric grooming,"shave_,_to",Healthcare Grooming activities,Vệ sinh cá nhân,cạo,0
2535,98,VerbComplex,0,body,"shave_underarm_,_to",Healthcare Grooming activities,Vệ sinh cá nhân,cạo lông nách,0
2536,98,VerbComplex,0,grooming,"shave_with_razor_,_to",Healthcare Grooming activities,Vệ sinh cá nhân,cạo bằng dao cạo,0
2537,35,Noun,0,grooming,shaving_cream,Healthcare Grooming items,Đồ vệ sinh cá nhân,kem cạo râu,0
2538,39,Noun,0,animal farm mammal,sheep,Animal Mammal,Động vật có vú,con cừu,0
2539,74,Noun,0,,shells,Science Eco,Sinh thái,vỏ sò / vỏ ốc,0
2540,61,Noun,0,celebration Christian farm,shepherd_1a,People Profession,Nghề nghiệp,người chăn cừu 1a,0
2541,61,Noun,0,celebration Christian farm,shepherd_1b,People Profession,Nghề nghiệp,người chăn cừu 1b,0
2542,18,Noun,0,,shin,Healthcare Body parts,Cơ thể,ống chân / cẳng chân,0
2543,93,Noun,0,abstract adjective,shiny,Descriptive State,Trạng thái,sáng bóng,0
2544,69,Noun,0,clothes,shirt,Clothes General,Quần áo,áo sơ mi,0
2545,69,Noun,0,clothes footwear,shoe_-_ladies,Clothes General,Quần áo,giày nữ,0
2546,69,Noun,0,clothes footwear,shoe_-_mans,Clothes General,Quần áo,giày nam,0
2547,52,Noun,0,,shooting_star,Science,Khoa học,sao băng,0
2548,20,Noun,0,holiday,shop,Building Shop,Cửa hàng,cửa hàng,1
2549,20,Noun,0,holiday,shop_2,Building Shop,Cửa hàng,cửa hàng 2,0
2550,26,Noun,0,features people size,short,People Descriptive,Đặc điểm người,ngắn / lùn,0
2551,76,Noun,0,abstract adjective position,short_2,Descriptive Quantity,Số lượng,ngắn / lùn 2,0
2552,26,Noun,0,,short_hair,People Descriptive,Đặc điểm người,tóc ngắn,0
2553,69,Noun,0,clothes,shorts,Clothes General,Quần áo,quần đùi / quần soóc,0
2554,18,Noun,0,,shoulder,Healthcare Body parts,Cơ thể,vai,0
2555,35,Noun,0,grooming,shower,Healthcare Grooming items,Đồ vệ sinh cá nhân,vòi hoa sen / tắm vòi,0
2556,98,Verb,0,grooming,"shower_1_,_to",Healthcare Grooming activities,Vệ sinh cá nhân,tắm vòi hoa sen 1,0
2557,98,Verb,0,grooming,"shower_2_,_to",Healthcare Grooming activities,Vệ sinh cá nhân,tắm vòi hoa sen 2,0
2558,35,Noun,0,grooming,shower_cap,Healthcare Grooming items,Đồ vệ sinh cá nhân,mũ trùm đầu khi tắm,0
2559,35,Noun,0,grooming,shower_gel,Healthcare Grooming items,Đồ vệ sinh cá nhân,sữa tắm dạng gel,0
2560,39,Noun,0,animal wild,shrew,Animal Mammal,Động vật có vú,con chuột chù,0
2562,53,Noun,0,celebration Christian Easter food,Shrove_Tuesday_1,Religion Festival,Lễ hội,Ngày thứ Ba Xưng Tội 1,0
2563,68,Noun,0,games sport,shuttlecock,Sport Accessories,Phụ kiện thể thao,quả cầu lông,0
2564,100,Noun,0,direction position,side,Descriptive Position,Vị trí,bên cạnh / khía cạnh,0
2565,63,Noun,0,cooking kitchen,sieve,Food Kitchen items,Nhà bếp,cái rây lọc,0
2566,60,Verb,0,cooking,"sieve_,_to",Food Kitchen actions,Nấu ăn,rây bột,0
2567,41,Noun,0,transport travel,signpost,Transport Road,Đường bộ,biển chỉ dẫn,0
2568,41,Noun,0,transport travel,signpost_1,Transport Road,Đường bộ,biển chỉ dẫn 1,0
2569,52,Noun,0,,silence,Science,Khoa học,yên lặng,0
2571,61,Noun,0,job people profession work,singer_1a,People Profession,Nghề nghiệp,ca sĩ 1a,0
2572,61,Noun,0,job people profession work,singer_1b,People Profession,Nghề nghiệp,ca sĩ 1b,0
2573,61,Noun,0,job people profession work,singer_2a,People Profession,Nghề nghiệp,ca sĩ 2a,0
2574,61,Noun,0,job people profession work,singer_2b,People Profession,Nghề nghiệp,ca sĩ 2b,0
2575,66,Noun,0,,single_bed,Building Furniture,Nội thất,giường đơn,0
2576,63,Noun,0,cooking kitchen,sink,Food Kitchen items,Nhà bếp,bồn rửa bát / bồn rửa mặt,0
2577,30,Noun,0,,sink_2,Building Contents,Đồ đạc,bồn rửa 2,0
2578,44,Noun,0,family relationship relatives,sister,People Relationship,Gia đình,chị / em gái,0
2579,55,VerbComplex,0,,"sit_at_computer_,_to",Electrical Computer,Máy tính,ngồi máy tính,0
2580,55,VerbComplex,0,,"sit_at_computer_,_to_2",Electrical Computer,Máy tính,ngồi máy tính 2,0
2581,75,Noun,0,,six,Number,Số,số sáu,0
2582,75,Noun,0,,six_dots,Number,Số,sáu chấm,0
2583,75,Noun,0,,sixteen,Number,Số,số mười sáu,0
2584,75,Noun,0,,sixty,Number,Số,số sáu mươi,0
2585,73,Noun,0,equipment playground,skate_park,Leisure Playground,Sân chơi,sân trượt ván,0
2586,41,Noun,0,transport travel,skateboard,Transport Road,Đường bộ,ván trượt,0
2587,18,Noun,0,,skeleton,Healthcare Body parts,Cơ thể,bộ xương,0
2588,78,Verb,0,games sport,"ski_,_to",Sport,Thể thao,trượt tuyết,0
2589,18,Noun,0,,skin,Healthcare Body parts,Cơ thể,da,0
2590,69,Noun,0,clothes,skirt,Clothes General,Quần áo,chân váy,0
2591,68,Noun,0,games sport,skis,Sport Accessories,Phụ kiện thể thao,ván trượt tuyết,0
2592,18,Noun,0,,skull,Healthcare Body parts,Cơ thể,xương sọ,0
2593,39,Noun,0,animal mammal,skunk,Animal Mammal,Động vật có vú,con chồn hôi,0
2594,41,Noun,0,celebration,sledge,Transport Road,Đường bộ,xe trượt tuyết nhỏ,0
2595,69,Noun,0,clothes sleepwear,sleep_suit_baby,Clothes General,Quần áo,bộ đồ ngủ liền quần trẻ sơ sinh,0
2596,41,Noun,0,celebration,sleigh,Transport Road,Đường bộ,xe trượt tuyết lớn kéo bằng ngựa,0
2597,49,Noun,0,abstract,slice,Descriptive Shape,Hình dạng,lát mỏng / cắt lát,0
2598,73,Noun,0,equipment playground,slide,Leisure Playground,Sân chơi,cầu trượt,1
2599,36,Noun,0,clinic health hospital medical,sling,Healthcare Medical items,Đồ y tế,băng đeo đỡ cánh tay,0
2600,69,Noun,0,clothes footwear,slippers,Clothes General,Quần áo,dép đi trong nhà,0
2601,26,Noun,0,,slippery,People Descriptive,Đặc điểm người,trơn trượt,0
2602,45,Noun,0,insect,slug,Animal Crustacean and Molluscs,Giáp xác và thân mềm,con sên trần,0
2603,87,Verb,0,,"smoke_,_to",Healthcare Medical conditions,Tình trạng,hút thuốc,0
2604,52,Noun,0,,smooth,Science,Khoa học,nhẵn mịn,0
2605,45,Noun,0,insect,snail,Animal Crustacean and Molluscs,Giáp xác và thân mềm,con ốc sên,0
2606,6,Noun,0,animal pet reptile wild,snake,Animal Reptiles and Amphibians,Bò sát,con rắn,0
2607,7,Noun,0,emotion expression face feeling people woman,sneering_lady,People Feelings,Cảm xúc,người phụ nữ khinh bỉ,0
2608,7,Noun,0,emotion expression face feeling people,sneering_man,People Feelings,Cảm xúc,người đàn ông khinh bỉ,0
2609,87,Noun,0,clinic health hospital medical,sneeze_cold,Healthcare Medical conditions,Tình trạng,hắt hơi vì cảm lạnh,0
2610,84,Noun,0,climate forecast weather,snow,Environment Weather,Thời tiết,tuyết,0
2611,35,Noun,0,grooming,soap,Healthcare Grooming items,Đồ vệ sinh cá nhân,xà phòng bánh,0
2612,69,Noun,0,clothes footwear,socks,Clothes General,Quần áo,đôi tất,0
2613,93,Noun,0,abstract adjective,soft,Descriptive State,Trạng thái,mềm mại,0
2614,61,Noun,0,job people profession work,soldier_1a,People Profession,Nghề nghiệp,quân nhân 1a,0
2615,61,Noun,0,job people profession work,soldier_1b,People Profession,Nghề nghiệp,quân nhân 1b,0
2616,61,Noun,0,job people profession work,soldier_2a,People Profession,Nghề nghiệp,quân nhân 2a,0
2617,61,Noun,0,job people profession work,soldier_2b,People Profession,Nghề nghiệp,quân nhân 2b,0
2618,18,Noun,0,body,sole,Healthcare Body parts,Cơ thể,lòng bàn chân / đế giày,0
2619,76,Noun,0,abstract adjective position,some,Descriptive Quantity,Số lượng,một ít / một vài,0
2620,44,Noun,0,family relationship relatives,son,People Relationship,Gia đình,con trai (con của bố mẹ),0
2621,1,Noun,0,,soup,Food Meals and snacks,Ăn nhẹ,súp / canh,0
2622,1,Noun,0,,soup_carrot,Food Meals and snacks,Ăn nhẹ,súp cà rốt,0
2623,1,Noun,0,,soup_chicken,Food Meals and snacks,Ăn nhẹ,súp gà,0
2624,1,Noun,0,,soup_mushroom,Food Meals and snacks,Ăn nhẹ,súp nấm,0
2625,1,Noun,0,,soup_onion,Food Meals and snacks,Ăn nhẹ,súp hành tây,0
2626,1,Noun,0,,soup_pea,Food Meals and snacks,Ăn nhẹ,súp đậu Hà Lan,0
2627,1,Noun,0,,soup_tomato,Food Meals and snacks,Ăn nhẹ,súp cà chua,0
2628,1,Noun,0,,soup_vegetable,Food Meals and snacks,Ăn nhẹ,súp rau củ,0
2629,2,Noun,0,,sour,Food Feeding and eating,Ăn uống,chua,0
2630,72,Noun,0,diary food,sour_cream,Food Dairy,Sản phẩm sữa,kem chua,0
2631,50,Noun,0,direction position,south,Descriptive Direction,Hướng,hướng nam,0
2632,50,Noun,0,abstract adjective adverb direction position,south_east,Descriptive Direction,Hướng,hướng đông nam,0
2633,50,Noun,0,abstract adjective adverb direction position,south_west,Descriptive Direction,Hướng,hướng tây nam,0
2634,51,Noun,0,,space_bar,Computer Icon,Internet,phím cách,0
2636,29,Noun,0,play toys,spade,Leisure Toys,Đồ chơi giải trí,cái xẻng làm vườn,0
2637,56,Noun,0,,spaghetti,Food Pastas and rice,Mì và cơm,mì Ý spaghetti,0
2638,1,Noun,0,,spaghetti_bolognaise,Food Meals and snacks,Ăn nhẹ,mì Ý sốt bò băm,0
2639,33,Noun,0,celebration,sparkler,Celebration Item,Đồ kỷ niệm,pháo bông que,0
2640,63,Noun,0,cooking feeding kitchen,spatula,Food Kitchen items,Nhà bếp,thìa dẹt nấu ăn,0
2641,63,Noun,0,cooking kitchen,spatula_2,Food Kitchen items,Nhà bếp,thìa dẹt nấu ăn 2,0
2642,61,Noun,0,job people profession work,speech_language_therapist_1a,People Profession,Nghề nghiệp,chuyên viên trị liệu ngôn ngữ 1a,0
2643,61,Noun,0,job people profession work,speech_language_therapist_1b,People Profession,Nghề nghiệp,chuyên viên trị liệu ngôn ngữ 1b,0
2644,61,Noun,0,job people profession work,speech_language_therapist_2a,People Profession,Nghề nghiệp,chuyên viên trị liệu ngôn ngữ 2a,0
2645,61,Noun,0,job people profession work,speech_language_therapist_2b,People Profession,Nghề nghiệp,chuyên viên trị liệu ngôn ngữ 2b,0
2646,2,Noun,0,,spicy,Food Feeding and eating,Ăn uống,cay,0
2647,17,Noun,0,insect,spider,Animal Spiders and Insects,Côn trùng,con nhện,1
2648,57,Noun,0,animal insect,spiders_web,Animal Habitat,Môi trường sống,mạng nhện,0
2649,71,Noun,0,,spinach,Food Vegetables and salads,Rau củ,rau chân vịt / cải bó xôi,0
2650,18,Noun,0,,spine,Healthcare Body parts,Cơ thể,xương sống,0
2651,35,Noun,0,grooming,sponge,Healthcare Grooming items,Đồ vệ sinh cá nhân,miếng bọt biển,0
2652,63,Noun,0,cooking feeding kitchen utensil,spoon,Food Kitchen items,Nhà bếp,thìa / muỗng,0
2653,2,Noun,0,feeding utensil,spoon_adapted,Food Feeding and eating,Ăn uống,thìa hỗ trợ đặc biệt,0
2654,30,Noun,0,,spot_light,Building Contents,Đồ đạc,đèn rọi / đèn chiếu điểm,0
2655,93,Noun,0,abstract adjective,spotty,Descriptive State,Trạng thái,có đốm,0
2656,26,Noun,0,,spotty_2,People Descriptive,Đặc điểm người,có đốm 2,0
2657,60,Verb,0,cooking,"spread_,_to",Food Kitchen actions,Nấu ăn,phết bơ / trải rộng,0
2658,82,Noun,0,calendar diary season time,spring,Descriptive Time,Thời gian,mùa xuân / lò xo,0
2659,71,Noun,0,,spring_onions,Food Vegetables and salads,Rau củ,hành lá,0
2660,60,Verb,0,cooking,"sprinkle_,_to",Food Kitchen actions,Nấu ăn,rắc lên,0
2661,49,Noun,0,maths shape,square,Descriptive Shape,Hình dạng,hình vuông,0
2662,24,Noun,0,DIY tools workshop,square_setsquare,Tools Workshop,Dụng cụ xưởng,thước ê-ke,0
2663,34,Noun,0,drink,squash,Drink Type,Đồ uống,nước ép cô đặc / quả bí,0
2664,60,Verb,0,,"squash_,_to",Food Kitchen actions,Nấu ăn,ép nẹp / nghiền dẹt,0
2665,25,Verb,0,animal mammal pet,"squeak_,_to",Animal Features,Đặc điểm động vật,kêu chít chít,0
2666,39,Noun,0,animal wild,squirrel_1a,Animal Mammal,Động vật có vú,con sóc 1a,0
2667,39,Noun,0,animal wild,squirrel_1b,Animal Mammal,Động vật có vú,con sóc 1b,0
2668,57,Noun,0,animal,stable,Animal Habitat,Môi trường sống,chuồng ngựa / ổn định,0
2669,57,Noun,0,celebration farm,stable_1,Animal Habitat,Môi trường sống,chuồng ngựa 1,0
2670,57,Noun,0,celebration,stable_2,Animal Habitat,Môi trường sống,chuồng ngựa 2,0
2671,39,Noun,0,animal wild,stag,Animal Mammal,Động vật có vú,con nai đực lớn,0
2672,16,Noun,0,,stairs,Building Structure,Công trình,cầu thang,0
2673,66,Noun,0,,standard_lamp,Building Furniture,Nội thất,đèn cây đứng,0
2674,97,Verb,0,,"staple_,_to",Work and School Stationery,Văn phòng phẩm,ghim giấy,0
2675,97,Noun,0,,stapler,Work and School Stationery,Văn phòng phẩm,cái dập ghim,0
2676,79,Noun,0,astronomy,star,Science Astronomy,Thiên văn học,ngôi sao,0
2677,79,Noun,0,,star_2,Science Astronomy,Thiên văn học,ngôi sao 2,0
2678,29,Noun,0,play toys,star_stacker,Leisure Toys,Đồ chơi giải trí,đồ chơi tháp xếp sao,0
2679,40,Noun,0,animal shellfish,starfish,Animal Other Invertebrates,Động vật không xương sống,sao biển,0
2680,80,Noun,0,,steak,Food Meat,Thịt,bít tết,1
2681,42,Noun,0,transport travel,steam_train,Transport Rail,Đường sắt,tàu hỏa hơi nước,0
2682,63,Noun,0,cooking kitchen,steamer,Food Kitchen items,Nhà bếp,nồi hấp,0
2683,44,Noun,0,family relationship relatives,step_brother,People Relationship,Gia đình,anh em trai kế,0
2684,3,Noun,0,communication,step_by_step,Communication Aid,bảng giao tiếp,từng bước một,0
2685,44,Noun,0,family relationship relatives,step_dad_parent,People Relationship,Gia đình,bố dượng,0
2686,44,Noun,0,family relationship relatives,step_daughter_1,People Relationship,Gia đình,con gái riêng của vợ/chồng 1,0
2687,44,Noun,0,family relationship relatives,step_daughter_2,People Relationship,Gia đình,con gái riêng của vợ/chồng 2,0
2688,44,Noun,0,family relationship relatives,step_mum_parent,People Relationship,Gia đình,mẹ kế,0
2689,44,Noun,0,family relationship relatives,step_sister,People Relationship,Gia đình,chị em gái kế,0
2690,44,Noun,0,family relationship relatives,step_son_1,People Relationship,Gia đình,con trai riêng của vợ/chồng 1,0
2691,44,Noun,0,family relationship relatives,step_son_2,People Relationship,Gia đình,con trai riêng của vợ/chồng 2,0
2692,31,Noun,0,electric,stereo,Electrical Media,Đồ điện tử,dàn âm thanh stereo,0
2693,36,Noun,0,,stethoscope,Healthcare Medical items,Đồ y tế,ống nghe y tế,0
2694,10,Noun,0,gardening,stick,Plants and Trees,Cây cối,cái gậy / que gỗ,0
2695,29,Noun,0,play toys,stickers,Leisure Toys,Đồ chơi giải trí,nhãn dán / nhãn hình vẽ,0
2696,93,Noun,0,,sticky,Descriptive State,Trạng thái,dính,0
2697,87,Noun,0,clinic health hospital medical,sting_bee,Healthcare Medical conditions,Tình trạng,ong đốt,0
2698,60,Noun,0,,stir_fry,Food Kitchen actions,Nấu ăn,món xào,0
2699,60,VerbComplex,0,cooking,"stir_fry_,_to",Food Kitchen actions,Nấu ăn,xào thức ăn,0
2700,60,VerbComplex,0,cooking,"stir_mix_,_to",Food Kitchen actions,Nấu ăn,khuấy đều,0
2701,68,Noun,0,sport,stirrups,Sport Accessories,Phụ kiện thể thao,bàn đạp yên ngựa,0
2702,39,Noun,0,animal wild,stoat,Animal Mammal,Động vật có vú,con rái cá nhỏ,0
2703,62,Noun,0,,stock,Food Ingredients,Nguyên liệu,nước dùng hầm xương,0
2704,62,Noun,0,,stock_cubes,Food Ingredients,Nguyên liệu,hạt nêm dạng khối,0
2705,18,Noun,0,body,stomach,Healthcare Body parts,Cơ thể,dạ dày / bụng,0
2706,18,Noun,0,body,stomach_1,Healthcare Body parts,Cơ thể,dạ dày / bụng 1,0
2707,87,Noun,0,,stomach_ache,Healthcare Medical conditions,Tình trạng,đau bụng / đau dạ dày,0
2708,10,Noun,0,gardening,stone,Plants and Trees,Cây cối,hòn đá,0
2709,66,Noun,0,home house,stool,Building Furniture,Nội thất,ghế đẩu,0
2710,49,Noun,0,abstract adjective direction position,straight,Descriptive Shape,Hình dạng,thẳng,0
2711,60,Verb,0,cooking,"strain_,_to",Food Kitchen actions,Nấu ăn,lọc nước,0
2712,63,Noun,0,cooking feeding kitchen,straw,Food Kitchen items,Nhà bếp,ống hút / rơm,0
2713,91,Noun,0,food fruit,strawberry,Food Fruit,Trái cây,quả dâu tây,0
2714,92,Noun,0,,strawberry_jam,Food Sweets and desserts,Tráng miệng,mứt dâu tây,0
2715,30,Noun,0,class school,string,Building Contents,Đồ đạc,sợi dây dù,0
2716,93,Noun,0,abstract adjective,striped,Descriptive State,Trạng thái,có sọc,0
2717,11,Verb,0,action animal,"stroke_,_to",Animal Activity Grooming,Chăm sóc động vật,vuốt ve,0
2718,26,Noun,0,,strong,People Descriptive,Đặc điểm người,mạnh mẽ,0
2719,26,Noun,0,,stubble,People Descriptive,Đặc điểm người,râu lún phún,0
2720,5,Noun,0,celebration food,stuffing,Food Breads and baking,Bánh,nhân nhồi thức ăn,0
2721,74,Noun,0,,subsoil,Science Eco,Sinh thái,lớp đất dưới,0
2722,88,Noun,0,,subtract,Number Activity,Toán học,phép trừ,0
2723,63,Noun,0,cooking feeding kitchen,sugar_bowl,Food Kitchen items,Nhà bếp,bát đựng đường,0
2724,62,Noun,0,ingredient,sugar_brown,Food Ingredients,Nguyên liệu,đường nâu,0
2725,62,Noun,0,ingredient,sugar_white,Food Ingredients,Nguyên liệu,đường trắng,0
2726,69,Noun,0,clothes,suit_-_ladys,Clothes General,Quần áo,bộ complet nữ,0
2727,69,Noun,0,clothes,suit_-_mans,Clothes General,Quần áo,bộ complet nam,1
2728,21,Noun,0,holiday travel,suitcase_1,Holiday and travel,Du lịch,va-li 1,0
2729,21,Noun,0,holiday travel,suitcase_2,Holiday and travel,Du lịch,va-li 2,0
2730,88,Noun,0,,sum,Number Activity,Toán học,tổng số,0
2731,82,Noun,0,calendar diary season time,summer,Descriptive Time,Thời gian,mùa hè,0
2732,82,Noun,0,calendar diary season time,sun,Descriptive Time,Thời gian,Mặt Trời,0
2733,21,Noun,0,holiday,sun_lounger,Holiday and travel,Du lịch,ghế tắm nắng,0
2734,67,Noun,0,clothes,sunglasses,Clothes Accessories,Phụ kiện quần áo,kính râm,1
2735,35,Noun,0,grooming,sunscreen,Healthcare Grooming items,Đồ vệ sinh cá nhân,kem chống nắng,0
2736,16,Noun,0,clinic health hospital medical,surgery_health_centre,Building Public,Công trình,phòng khám bệnh,0
2737,7,Noun,0,emotion expression face feeling people woman,surprised_lady,People Feelings,Cảm xúc,người phụ nữ ngạc nhiên,0
2738,7,Noun,0,emotion expression face feeling people,surprised_man,People Feelings,Cảm xúc,người đàn ông ngạc nhiên,0
2739,13,Noun,0,animal bird wild,swan,Animal Birds,Chim,chim thiên nga,0
2740,69,Noun,0,clothes,sweatshirt,Clothes General,Quần áo,áo nỉ chui đầu,0
2741,71,Noun,0,,swede,Food Vegetables and salads,Rau củ,củ cải Thụy Điển,0
2742,92,Noun,0,,sweet,Food Sweets and desserts,Tráng miệng,ngọt,0
2743,2,Noun,0,,sweet_2,Food Feeding and eating,Ăn uống,kẹo ngọt,0
2744,71,Noun,0,food vegetable,sweet_potato,Food Vegetables and salads,Rau củ,khoai lang,0
2745,71,Noun,0,food vegetable,sweetcorn,Food Vegetables and salads,Rau củ,ngô ngọt,0
2746,78,Verb,0,class school,"swim_,_to",Sport,Thể thao,bơi,0
2747,70,Noun,0,clothes hat swimwear,swimming_cap,Clothes Sport,Quần áo thể thao,mũ bơi,0
2748,83,Noun,0,class school,swimming_class,Work and School Timetable,Thời khóa biểu,lớp học bơi,0
2749,70,Noun,0,clothes swimwear,swimming_costume,Clothes Sport,Quần áo thể thao,đồ bơi nữ,0
2750,70,Noun,0,clothes swimwear,swimming_trunks,Clothes Sport,Quần áo thể thao,quần bơi nam,0
2751,73,Noun,0,equipment playground,swing,Leisure Playground,Sân chơi,xích đu,0
2752,73,Verb,0,,"swing_,_to",Leisure Playground,Sân chơi,đung đưa,0
2753,92,Noun,0,cake dessert food,swiss_roll,Food Sweets and desserts,Tráng miệng,bánh cuộn Thụy Sĩ,0
2754,55,Noun,0,,switch_access,Electrical Computer,Máy tính,nút bấm hỗ trợ truy cập,0
2755,3,Noun,0,AAC electric,switch_low_profile_1,Communication Aid,bảng giao tiếp,nút bấm dẹt 1,0
2756,3,Noun,0,AAC electric,switch_low_profile_2,Communication Aid,bảng giao tiếp,nút bấm dẹt 2,0
2757,3,Noun,0,AAC electric,switch_low_profile_3,Communication Aid,bảng giao tiếp,nút bấm dẹt 3,0
2758,3,Noun,0,AAC electric,switch_mount,Communication Aid,bảng giao tiếp,khung gắn nút bấm,0
2759,86,Verb,0,,"switch_on_television_,_to",Electrical TV,Ti vi,bật tivi,0
2760,36,Noun,0,clinic health hospital medical,syringe,Healthcare Medical items,Đồ y tế,ống tiêm,0
2761,15,Noun,0,alphabet letter,T,Alphabet,Chữ cái,T,0
2762,15,Noun,0,alphabet letter,t_-_lower_case,Alphabet,Chữ cái,t - viết thường,0
2763,66,Noun,0,,table,Building Furniture,Nội thất,cái bàn,1
2764,66,Noun,0,celebration,table_2,Building Furniture,Nội thất,cái bàn 2,0
2765,63,Noun,0,cooking feeding kitchen,table_cloth,Food Kitchen items,Nhà bếp,khăn trải bàn,0
2766,2,Noun,0,celebration,tablecloth,Food Feeding and eating,Ăn uống,khăn trải bàn,0
2767,36,Noun,0,clinic health hospital medical,tablet_blister_pack,Healthcare Medical items,Đồ y tế,vỉ thuốc,0
2768,36,Noun,0,clinic health hospital medical,tablets,Healthcare Medical items,Đồ y tế,viên thuốc nén,0
2769,48,VerbComplex,0,,"take_a_work_break_,_to",People Actions,Hành động khác,nghỉ giải lao,0
